,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,country_residence,country_company
9662,2023,Senior / Expert,FT,Data Engineer,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9663,2023,Intermediate,FT,AI Engineer,300000,GBP,369120,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9664,2023,Intermediate,FT,AI Engineer,33063,GBP,40680,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9665,2023,Intermediate,FT,Data Analyst,300000,GBP,369120,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9666,2023,Intermediate,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9667,2023,Intermediate,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9668,2023,Intermediate,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9669,2023,Senior / Expert,FT,Data Engineer,99000,GBP,121809,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9670,2023,Senior / Expert,FT,Data Engineer,68000,GBP,83667,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9671,2023,Senior / Expert,FT,Decision Scientist,140000,GBP,172256,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9672,2023,Senior / Expert,FT,Decision Scientist,100000,GBP,123040,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9673,2023,Senior / Expert,FT,Data Engineer,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9674,2023,Senior / Expert,FT,Data Engineer,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9675,2023,Senior / Expert,FT,Data Engineer,90000,GBP,110736,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9676,2023,Senior / Expert,FT,Data Engineer,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9677,2023,Senior / Expert,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9678,2023,Senior / Expert,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9679,2023,Intermediate,FT,Data Scientist,65000,GBP,79976,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9680,2023,Intermediate,FT,Data Scientist,45000,GBP,55368,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9681,2023,Senior / Expert,FT,Machine Learning Scientist,171000,GBP,210398,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9682,2023,Senior / Expert,FT,Machine Learning Scientist,120000,GBP,147648,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9683,2023,Intermediate,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9684,2023,Intermediate,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9685,2023,Intermediate,FT,AI Engineer,66000,GBP,81206,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9686,2023,Intermediate,FT,Data Scientist,110000,GBP,135344,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9687,2023,Intermediate,FT,Data Scientist,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9688,2023,Executive / Director,FT,Head of Data,200000,GBP,246080,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9689,2023,Executive / Director,FT,Head of Data,150000,GBP,184560,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9690,2023,Intermediate,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9691,2023,Intermediate,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9692,2023,Senior / Expert,FT,Data Architect,85000,GBP,104584,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9693,2023,Senior / Expert,FT,Data Architect,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9694,2023,Executive / Director,FT,Data Engineer,110000,GBP,135344,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9695,2023,Executive / Director,FT,Data Engineer,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9696,2023,Intermediate,FT,Research Engineer,70000,GBP,86128,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9697,2023,Intermediate,FT,Research Engineer,55000,GBP,67672,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9698,2023,Intermediate,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9699,2023,Intermediate,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9700,2023,Senior / Expert,FT,Data Analyst,100000,GBP,123040,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9701,2023,Senior / Expert,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9702,2023,Senior / Expert,FT,BI Developer,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9703,2023,Senior / Expert,FT,BI Developer,50750,GBP,62442,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9704,2023,Intermediate,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9705,2023,Intermediate,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9706,2023,Intermediate,FT,Data Engineer,90000,GBP,110736,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9707,2023,Intermediate,FT,Data Engineer,75000,GBP,92280,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9708,2023,Intermediate,FT,Data Engineer,40000,GBP,49216,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9709,2023,Intermediate,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9710,2023,Intermediate,FT,Data Scientist,100000,GBP,123040,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9711,2023,Intermediate,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9712,2023,Intermediate,FT,Data Engineer,40000,GBP,49216,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9713,2023,Intermediate,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9714,2023,Entry Level / Junior,FT,Data Scientist,160800,USD,160800,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9715,2023,Entry Level / Junior,FT,Data Scientist,132200,USD,132200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9716,2023,Entry Level / Junior,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9717,2023,Entry Level / Junior,FT,Data Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9718,2023,Senior / Expert,FT,Machine Learning Engineer,240000,USD,240000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9719,2023,Senior / Expert,FT,Machine Learning Engineer,160000,USD,160000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9720,2023,Senior / Expert,FT,Data Engineer,150600,USD,150600,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9721,2023,Senior / Expert,FT,Data Engineer,120500,USD,120500,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9722,2023,Intermediate,FT,Data Scientist,90000,GBP,110736,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9723,2023,Intermediate,FT,Data Scientist,70000,GBP,86128,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9724,2023,Entry Level / Junior,FT,Data Engineer,40000,GBP,49216,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9725,2023,Entry Level / Junior,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9726,2023,Senior / Expert,FT,Data Architect,138000,USD,138000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9727,2023,Senior / Expert,FT,Data Architect,92000,USD,92000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9728,2023,Senior / Expert,FT,Machine Learning Scientist,180514,USD,180514,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9729,2023,Senior / Expert,FT,Machine Learning Scientist,108308,USD,108308,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9730,2023,Senior / Expert,FT,Data Engineer,180514,USD,180514,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9731,2023,Senior / Expert,FT,Data Engineer,108308,USD,108308,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9732,2023,Senior / Expert,FT,Data Engineer,199000,USD,199000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9733,2023,Senior / Expert,FT,Data Engineer,162000,USD,162000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9734,2023,Senior / Expert,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9735,2023,Senior / Expert,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9736,2023,Senior / Expert,FT,Machine Learning Engineer,210600,USD,210600,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9737,2023,Senior / Expert,FT,Machine Learning Engineer,135000,USD,135000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9738,2023,Intermediate,FT,Data Scientist,135000,USD,135000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9739,2023,Intermediate,FT,Data Scientist,100000,USD,100000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9740,2023,Intermediate,FT,Data Science Consultant,57000,GBP,70132,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9741,2023,Intermediate,FT,Data Science Consultant,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9742,2023,Senior / Expert,FT,Data Scientist,75000,GBP,92280,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9743,2023,Senior / Expert,FT,Data Scientist,65000,GBP,79976,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9744,2023,Senior / Expert,FT,Machine Learning Engineer,258800,USD,258800,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9745,2023,Senior / Expert,FT,Machine Learning Engineer,199200,USD,199200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9746,2023,Intermediate,FT,Data Engineer,85000,GBP,104584,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9747,2023,Intermediate,FT,Data Engineer,75000,GBP,92280,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9748,2023,Senior / Expert,FT,Machine Learning Scientist,180514,USD,180514,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9749,2023,Senior / Expert,FT,Machine Learning Scientist,108308,USD,108308,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9750,2023,Senior / Expert,FT,Data Engineer,180514,USD,180514,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9751,2023,Senior / Expert,FT,Data Engineer,108308,USD,108308,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9752,2023,Intermediate,FT,Data Scientist,50000,GBP,61520,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9753,2023,Intermediate,FT,Data Scientist,40000,GBP,49216,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9754,2023,Executive / Director,FT,Data Engineer,205785,USD,205785,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9755,2023,Executive / Director,FT,Data Engineer,123471,USD,123471,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9756,2023,Senior / Expert,FT,Machine Learning Engineer,258800,USD,258800,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9757,2023,Senior / Expert,FT,Machine Learning Engineer,199200,USD,199200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9758,2023,Senior / Expert,FT,Data Scientist,177000,USD,177000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9759,2023,Senior / Expert,FT,Data Scientist,136000,USD,136000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9760,2023,Senior / Expert,FT,Machine Learning Engineer,258800,USD,258800,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9761,2023,Senior / Expert,FT,Machine Learning Engineer,199200,USD,199200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9762,2023,Senior / Expert,FT,Data Scientist,277300,USD,277300,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9763,2023,Senior / Expert,FT,Data Scientist,213300,USD,213300,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9764,2023,Intermediate,FT,Computer Vision Engineer,90000,GBP,110736,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9765,2023,Intermediate,FT,Computer Vision Engineer,75000,GBP,92280,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9766,2023,Entry Level / Junior,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9767,2023,Entry Level / Junior,FT,Data Analyst,34000,GBP,41833,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9768,2023,Senior / Expert,FT,Data Analyst,172800,USD,172800,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9769,2023,Senior / Expert,FT,Data Analyst,110000,USD,110000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9770,2023,Senior / Expert,FT,Data Analyst,134200,USD,134200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9771,2023,Senior / Expert,FT,Data Analyst,103200,USD,103200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9772,2023,Intermediate,FT,Data Engineer,50000,GBP,61520,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9773,2023,Intermediate,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9774,2023,Intermediate,FT,Data Analyst,70000,GBP,86128,GB,50,GB,L,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9775,2023,Senior / Expert,FT,Machine Learning Engineer,146000,USD,146000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9776,2023,Senior / Expert,FT,Machine Learning Engineer,97400,USD,97400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9777,2023,Entry Level / Junior,FT,Research Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9778,2023,Entry Level / Junior,FT,Research Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9779,2023,Senior / Expert,FT,Analytics Engineer,230000,USD,230000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9780,2023,Senior / Expert,FT,Analytics Engineer,170000,USD,170000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9781,2023,Executive / Director,FT,Data Scientist,228856,USD,228856,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9782,2023,Executive / Director,FT,Data Scientist,144540,USD,144540,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9783,2023,Intermediate,FT,Machine Learning Engineer,300000,USD,300000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9784,2023,Intermediate,FT,Machine Learning Engineer,200000,USD,200000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9785,2023,Intermediate,FT,Data Scientist,70000,GBP,86128,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9786,2023,Intermediate,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9787,2023,Senior / Expert,FT,Data Engineer,120000,GBP,147648,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9788,2023,Senior / Expert,FT,Data Engineer,80000,GBP,98432,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9789,2023,Intermediate,FT,Data Scientist,100000,GBP,123040,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9790,2023,Intermediate,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9791,2023,Intermediate,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9792,2023,Intermediate,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9793,2023,Intermediate,FT,Data Manager,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9794,2023,Intermediate,FT,Data Manager,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9795,2023,Senior / Expert,FT,Data Scientist,213654,USD,213654,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9796,2023,Senior / Expert,FT,Data Scientist,142436,USD,142436,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9797,2023,Intermediate,FT,Analytics Engineer,146100,USD,146100,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9798,2023,Intermediate,FT,Analytics Engineer,112400,USD,112400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9799,2023,Intermediate,FT,Data Architect,70000,GBP,86128,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9800,2023,Intermediate,FT,Data Architect,65000,GBP,79976,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9801,2023,Senior / Expert,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9802,2023,Senior / Expert,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9803,2023,Senior / Expert,FT,Data Analyst,106400,USD,106400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9804,2023,Senior / Expert,FT,Data Analyst,81800,USD,81800,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9805,2023,Senior / Expert,FT,Data Analyst,134200,USD,134200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9806,2023,Senior / Expert,FT,Data Analyst,103200,USD,103200,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9807,2023,Senior / Expert,FT,Data Analyst,140000,USD,140000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9808,2023,Senior / Expert,FT,Data Analyst,100000,USD,100000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9809,2023,Intermediate,FT,Data Analyst,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9810,2023,Intermediate,FT,Data Analyst,45000,GBP,55368,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9811,2023,Intermediate,FT,Research Scientist,280000,USD,280000,GB,50,GB,L,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9812,2023,Senior / Expert,FT,Data Analyst,155000,USD,155000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9813,2023,Senior / Expert,FT,Data Analyst,120000,USD,120000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9814,2023,Senior / Expert,FT,Machine Learning Infrastructure Engineer,165400,USD,165400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9815,2023,Senior / Expert,FT,Machine Learning Infrastructure Engineer,127300,USD,127300,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9816,2023,Senior / Expert,FT,Machine Learning Engineer,237400,USD,237400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9817,2023,Senior / Expert,FT,Machine Learning Engineer,132870,USD,132870,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9818,2023,Intermediate,FT,Data Engineer,75000,GBP,92280,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9819,2023,Intermediate,FT,Data Engineer,62000,GBP,76284,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9820,2023,Intermediate,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9821,2023,Intermediate,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9822,2023,Senior / Expert,FT,Data Architect,85000,GBP,104584,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9823,2023,Senior / Expert,FT,Data Architect,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
